PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
321614,11/26/2008 18:07:08,18853,09/19/2008 13:42:50,34,10,,,dos,xcopy,,,,,open
321617,11/26/2008 18:08:18,1094969,11/17/2008 17:36:55,37,3,,,excel,xls,unix,linux,converter,,open
321619,11/26/2008 18:08:22,11758,09/16/2008 10:58:45,85,6,,,c++,serialization,performance,,,,open
321674,11/26/2008 18:22:46,41114,11/26/2008 18:09:42,1,0,,,internet-explorer-6,detailsview,,,,,open
321687,11/26/2008 18:29:25,33805,11/03/2008 23:42:26,1,1,,,hibernate,mysql,java,,,,open
321701,11/26/2008 18:33:51,26092,10/08/2008 10:22:56,6,1,,,wpf,coding-style,triggers,,,,open
321793,11/26/2008 19:07:46,17035,09/18/2008 00:46:12,274,22,,,datetime,c,c++,,,,open
321849,11/26/2008 19:20:48,17035,09/18/2008 00:46:12,279,23,,,windows,datetime,c,c++,,,open
321900,11/26/2008 19:38:45,41118,11/26/2008 18:14:23,1,0,,,createprocessasuser,,,,,,open
321933,11/26/2008 19:51:51,24707,10/03/2008 01:40:18,42,6,,,cocoa,cocoa-touch,plist,,,,open
322005,11/26/2008 20:20:09,6204,09/12/2008 22:15:17,39,7,,,wpf,,,,,,open
322033,11/26/2008 20:27:07,19072,09/19/2008 16:54:21,152,36,,,scanner,drivers-license,,,,,open
322080,11/26/2008 20:44:42,41093,11/26/2008 16:52:47,6,1,,,perl,xml,schema,validation,,,open
322110,11/26/2008 20:54:52,41162,11/26/2008 20:54:52,1,0,,,gdb,shell,,,,,open
322122,11/26/2008 20:57:11,35600,11/07/2008 19:28:19,18,1,,,matlab,tomcat,web-services,,,,open
322213,11/26/2008 21:24:40,13347,09/16/2008 18:31:05,86,5,,,rdlc,visual-studio-2008,,,,,open
322268,11/26/2008 21:43:30,37036,11/12/2008 18:36:31,98,3,,,productivity,windows,,,,,open
322440,11/26/2008 22:50:04,2424,08/22/2008 04:09:40,2326,150,,,text,messaging,,,,,open
322446,11/26/2008 22:53:06,32992,10/31/2008 05:12:54,89,10,,,testing,internet-explorer,findbugs,,,,open
322467,11/26/2008 23:01:38,37204,11/13/2008 01:40:18,83,2,,,eclipse,html,css,javascript,,,open
322481,11/26/2008 23:07:51,5171,09/08/2008 10:35:40,3070,99,,,vim,xml,xml-schema,,,,open
322488,11/26/2008 23:11:22,41192,11/26/2008 22:54:26,1,0,,,vb6,frm,version-control,,,,open
322496,11/26/2008 23:14:31,41188,11/26/2008 22:29:58,1,0,,,vb,xslt,transform,xml,linq-to-xml,,open
322580,11/27/2008 00:04:28,26874,10/10/2008 15:58:56,13,1,,,c#,winapi,,,,,open
322614,11/27/2008 00:28:14,41110,11/26/2008 17:51:32,111,5,,,c#,linq-to-sql,order-by,,,,open
322694,11/27/2008 01:20:59,19212,09/19/2008 19:19:10,191,8,,,webserver,lighttpd,django,flup,fastcgi,,open
322749,11/27/2008 01:54:03,5219,09/08/2008 14:54:41,33,5,,,java,double,precision,,,,open
322766,11/27/2008 02:04:28,2862,08/25/2008 16:03:02,297,29,,,odbc,oledb,ado.net,sql-server,protocols,,open
322792,11/27/2008 02:23:35,41223,11/27/2008 02:23:35,1,0,,,c#,dbf,odbc,,,,open
322846,11/27/2008 03:05:16,78828,11/23/2008 03:24:21,85,3,,,c,c++,fortran,,,,open
322895,11/27/2008 03:51:47,21406,09/23/2008 22:07:15,364,18,,,web,development,google-maps,api,,,open
322929,11/27/2008 04:30:16,20689,09/22/2008 19:37:49,408,24,,,css,javascript,,,,,open
322971,11/27/2008 05:05:22,5019,09/07/2008 11:51:36,200,12,,,casting,.net,c#,,,,open
323022,11/27/2008 05:46:35,17744,09/18/2008 14:22:40,1476,65,,,.net,c#,,,,,open
323032,11/27/2008 05:55:24,4491,09/04/2008 06:44:23,873,22,,,c#,,python,list,,,open
323102,11/27/2008 07:09:35,41268,11/27/2008 07:09:35,1,0,,,bug-tracking,project-management,business-case,vba,,,open
323161,11/27/2008 07:50:53,20297,09/22/2008 08:45:59,1,0,,,java,jndi,,,,,open
323194,11/27/2008 08:13:02,34249,11/04/2008 16:43:13,15,0,,,asp.net-mvc,linq,,,,,open
323202,11/27/2008 08:19:51,35364,11/07/2008 04:08:19,397,25,,,software-engineering,plugins,extensibility,language-agnostic,resources,,open
323265,11/27/2008 08:55:30,441493,11/25/2008 04:31:26,3,0,,,c#,modify,request.form,,,,open
323341,11/27/2008 09:49:38,33093,10/31/2008 13:56:15,95,6,,,teamwork,team-building,,,,05/08/2012 17:49:29,off topic
323346,11/27/2008 09:53:50,15124,09/17/2008 06:17:51,3944,236,,,lisp,lua,,,,04/05/2012 13:37:32,not constructive
323354,11/27/2008 09:59:57,31317,10/24/2008 20:39:48,1529,70,,,c++,winapi,pdf-generation,pdf,,,open
323391,11/27/2008 10:12:51,17372,09/18/2008 07:51:09,13,0,,,msvcrt,vc++6,windows-vista,win,windows-xp,,open
323463,11/27/2008 10:53:58,16371,09/17/2008 16:38:15,197,25,,,backgroundrb,thread-pool,logging,ruby,ruby-on-rails,,open
323519,11/27/2008 11:29:59,18619,09/19/2008 07:33:50,481,39,,,asp.net,c#,.net-2.0,autopostback,,,open
323547,11/27/2008 11:48:46,19146,09/19/2008 18:19:23,11,1,,,wpf,,,,,,open
323580,11/27/2008 12:10:44,15349,09/17/2008 08:33:32,13,6,,,iis7,firefox,,,,,open
323610,11/27/2008 12:31:43,41352,11/27/2008 12:31:42,1,0,,,ruby-on-rails,activerecord,validation,attribute,virtual,,open
323614,11/27/2008 12:33:18,29407,10/19/2008 16:07:47,50,7,,,asp.net,iis,,,,,open
323689,11/27/2008 12:57:05,11677,09/16/2008 10:09:26,458,16,,,python,,,,,,open
323708,11/27/2008 13:05:00,22837,09/26/2008 20:18:20,202,7,,,asp.net,content-management-system,,,,,open
323710,11/27/2008 13:05:40,40939,11/26/2008 07:13:15,45,2,,,asp.net,c#,,,,,open
323738,11/27/2008 13:15:31,15394,09/17/2008 08:56:14,643,35,,,customer-relationship,project-planning,,,,05/03/2012 00:56:09,off topic
323763,11/27/2008 13:24:45,11522,09/16/2008 08:52:27,582,22,,,django-models,django,,,,,open
323790,11/27/2008 13:36:48,20986,09/23/2008 09:09:45,244,8,,,autotools,c++,flags,automake,autoconf,,open
323816,11/27/2008 13:50:40,135,08/02/2008 10:11:35,85,9,,,c++,pointers,list,codereview,,,open
323817,11/27/2008 13:52:34,23499,09/29/2008 15:57:20,457,40,,,activedirectory,c#,,,,,open
323829,11/27/2008 13:55:59,22847,09/26/2008 20:46:58,19,3,,,python,,,,,,open
323831,11/27/2008 13:56:34,37119,11/12/2008 21:37:02,61,6,,,c#,activedirectory,windows-principal,isinrole,,,open
323834,11/27/2008 13:57:41,32313,10/29/2008 10:20:13,58,2,,,tfs,branch,,,,,open
323982,11/27/2008 14:59:10,19929,09/21/2008 12:01:14,202,11,,,javascript,weather,xml,parsing,,,open
324037,11/27/2008 15:29:47,36706,11/11/2008 20:53:26,181,11,,,diagram,presentations,,,,,open
324041,11/27/2008 15:32:41,21263,09/23/2008 17:22:00,53,4,,,ms-dos,dos,windows,filesystems,file,,open
324062,11/27/2008 15:42:00,8741,09/15/2008 16:46:16,454,16,,,blogs,,,,,,open
324080,11/27/2008 15:50:08,36182,11/10/2008 13:40:29,94,10,,,objective-c,cocoa,,,,,open
324108,11/27/2008 15:59:52,13440,09/16/2008 19:07:33,197,12,,,open-source,organisation,pros,cons,,,open
324118,11/27/2008 16:03:47,1356709,10/26/2008 22:40:48,131,18,,,java,activerecord,,,,,open
324170,11/27/2008 16:28:10,13460,09/16/2008 19:12:14,31,3,,,asp.net-ajax,telerik,,,,,open
324178,11/27/2008 16:30:14,11802,09/16/2008 11:28:04,310,17,,,sql,server,,,,,open
324180,11/27/2008 16:31:18,1428,08/15/2008 15:27:39,1131,36,,,uml,messaging,patterns,,,,open
324220,11/27/2008 16:51:02,40214,11/24/2008 08:39:09,18,4,,,windows-xp,logout,registry,runonce,,,open
324231,11/27/2008 16:54:36,29568,10/20/2008 11:02:38,6,3,,,mshtml,parsing,frames,,,,open
324258,11/27/2008 17:11:41,327,08/04/2008 17:08:49,1374,57,,,.net,linux,file-io,,,,open
324259,11/27/2008 17:12:28,8986,09/15/2008 17:24:25,90,2,,,xslt,freemind,mediawiki,,,,open
324303,11/27/2008 17:26:30,41435,11/27/2008 17:26:30,1,0,,,javascript,dom,,,,,open
324311,11/27/2008 17:30:19,41000,11/26/2008 12:26:16,31,4,,,haskell,functional-programming,progrmming,,,,open
324334,11/27/2008 17:41:33,24126,10/01/2008 13:10:17,717,54,,,asp.net,calendar,components,component,,02/07/2012 15:00:50,not constructive
324370,11/27/2008 17:59:31,176338,11/27/2008 17:59:31,1,0,,,asp.net,mobile,,,,,open
324398,11/27/2008 18:09:38,12423,09/16/2008 14:20:09,167,17,,,garbage-collection,java-me,performance,,,,open
324539,11/27/2008 19:42:20,14441,09/17/2008 00:01:49,319,9,,,batch,windows,,,,,open
324604,11/27/2008 20:32:50,27870,09/15/2008 12:11:54,361,31,,,c#-3.0,linq-to-xml,xml,,,,open
324668,11/27/2008 21:21:12,33093,10/31/2008 13:56:15,160,7,,,alfresco,jsf,bug,,,,open
324670,11/27/2008 21:22:07,22437,09/25/2008 22:25:16,443,26,,,windows,.net,,,,,open
324704,11/27/2008 21:53:45,27653,10/13/2008 22:37:28,320,15,,,arm,supervisor-mode,,,,,open
324831,11/27/2008 23:58:44,32484,10/29/2008 17:48:46,116,41,,,c#,,,,,,open
324945,11/28/2008 01:58:14,21537,09/24/2008 08:03:37,300,12,,,python,jython,mssql,jdbc1.2,,,open
324982,11/28/2008 02:31:19,4653,09/05/2008 00:53:33,769,6,,,c#,winform,gdi,,,,open
325020,11/28/2008 03:26:39,26086,10/08/2008 09:58:51,90,11,,,c#,,,,,,open
325029,11/28/2008 03:56:07,41518,11/28/2008 03:56:07,1,0,,,networking,share,windows,visual-c++,,,open
325061,11/28/2008 04:35:14,41226,11/27/2008 02:40:18,1,1,,,visual-sourcesafe,history,,,,,open
325087,11/28/2008 05:15:19,9021,09/15/2008 17:31:26,8189,295,,,jquery,,,,,,open
325146,11/28/2008 06:11:57,19034,09/19/2008 16:20:25,39,2,,,documentation,wiki,where-to-put-what,,,,open
325158,11/28/2008 06:31:51,26404,10/09/2008 07:32:24,41,4,,,sqlite,,,,,,open
325216,11/28/2008 07:28:13,11906,09/16/2008 12:11:40,63,6,,,apache-camel,,,,,,open
325223,11/28/2008 07:32:32,41538,11/28/2008 07:13:54,1,0,,,flash,audio,,,,,open
325253,11/28/2008 07:58:43,28121,10/15/2008 05:23:01,19,1,,,php,charts,,,,,open
325289,11/28/2008 08:32:34,27928,10/14/2008 16:56:23,64,5,,,windows,com,scheduled-tasks,,,,open
325301,11/28/2008 08:44:39,15055,09/17/2008 05:31:28,3705,162,,,optimization,language-agnostic,performance,,,,open
325305,11/28/2008 08:46:05,36076,11/10/2008 03:40:47,1,0,,,ssh,cygwin,windows-xp,sshd,,,open
325306,11/28/2008 08:46:52,11995,09/16/2008 12:47:26,752,46,,,openid,rpx,translation,,,,open
325330,11/28/2008 09:09:36,2429,08/22/2008 08:48:22,1298,47,,,c#,coding-style,conventions,stylecop,visual-studio,,open
325345,11/28/2008 09:20:23,279238,10/14/2008 08:22:55,18,0,,,masking,c#,,,,,open
325346,11/28/2008 09:21:12,4833,09/05/2008 20:24:35,801,31,,,http,naming,,,,,open
325399,11/28/2008 09:54:09,10841,09/16/2008 02:16:24,38,1,,,ruby-on-rails,svn,git,,,,open
325414,11/28/2008 10:04:45,41378,11/27/2008 14:01:31,8,3,,,database-design,database,,,,,open
325416,11/28/2008 10:05:22,27126,10/11/2008 21:51:13,31,0,,,matlab,,,,,,open
325424,11/28/2008 10:11:31,9134,09/15/2008 17:49:25,11,4,,,korn,shell,scripting,unix,linux,,open
325426,11/28/2008 10:11:47,192,08/03/2008 10:15:38,676,37,,,c#,reflection,default,,,,open
325428,11/28/2008 10:12:26,10756,09/16/2008 01:32:23,26,2,,,ms-word,c#,xml,xslt,,,open
325453,11/28/2008 10:33:16,7205,09/15/2008 13:20:33,278,12,,,main-method,oop,c++,java,,,open
325468,11/28/2008 10:46:05,279238,10/14/2008 08:22:55,25,0,,,c#,,,,,,open
325503,11/28/2008 11:06:28,5827,09/11/2008 13:30:19,56,9,,,oracle,cursors,,,,,open
325504,11/28/2008 11:06:45,41569,11/28/2008 11:06:45,1,0,,,java,open-source,newbie,,,,open
325559,11/28/2008 11:34:32,41572,11/28/2008 11:18:11,1,0,,,database,postgresql,,,,,open
325616,11/28/2008 12:10:07,40933,11/26/2008 06:37:26,56,1,,,jpf,jsp,java,html,,,open
325648,11/28/2008 12:24:01,39062,11/19/2008 18:57:35,1,0,,,java,,,,,,open
325673,11/28/2008 12:31:58,1679,08/17/2008 23:32:44,167,13,,,transact-sql,sql-server,,,,11/28/2008 13:23:36,off topic
325692,11/28/2008 12:39:28,6244,09/13/2008 07:26:29,192,30,,,delphi,oop,abstract-methods,,,,open
325706,11/28/2008 12:44:47,21132,09/23/2008 13:54:36,31,0,,,c++,com,msi,windows-installer,,,open
325765,11/28/2008 13:21:15,441493,11/25/2008 04:31:26,15,0,,,jquery,ajax,,,,,open
325774,11/28/2008 13:27:40,2089,08/20/2008 10:45:52,122,8,,,delphi,odbc,ado,dbf,dbase,,open
325836,11/28/2008 14:07:16,11568,09/16/2008 09:12:12,720,26,,,php,session,xml,,,,open
325840,11/28/2008 14:08:30,22634,09/26/2008 10:58:14,186,2,,,java,fonts,bold,class,underline,,open
325872,11/28/2008 14:25:43,8167,09/15/2008 15:18:16,744,35,,,delphi,winapi,internet-connection,wininet,,,open
325892,11/28/2008 14:32:34,41169,11/26/2008 21:37:35,6,0,,,biztalk,,,,,,open
325908,11/28/2008 14:37:24,29244,10/18/2008 16:13:24,53,3,,,c#,nhibernate,fluent-nhibernate,ddd,nhibernate-mapping,,open
325979,11/28/2008 15:04:37,5777,09/11/2008 11:10:19,229,5,,,css,html,asp.net,coding-style,,,open
326060,11/28/2008 15:41:16,39709,11/21/2008 16:22:36,251,19,,,.net,c#,,,,,open
326098,11/28/2008 15:56:41,40480,11/25/2008 02:35:25,20,13,,,casting,enums,int,c#,,,open
326106,11/28/2008 15:59:52,5197,09/08/2008 12:42:51,55,1,,,asp.net,asp.net-ajax,c#,web-services,exception-handling,,open
326128,11/28/2008 16:08:27,32484,10/29/2008 17:48:46,151,44,,,untagged,,,,,,open
326141,11/28/2008 16:14:09,25371,10/06/2008 01:50:27,68,5,,,design,.net,templates,,,,open
326196,11/28/2008 16:45:27,17307,09/18/2008 06:26:35,130,5,,,css,z-index,youtube,firefox,,,open
326205,11/28/2008 16:52:09,31116,10/24/2008 09:06:25,121,10,,,c,pointers,forward-reference,,,,open
326262,11/28/2008 17:23:04,17648,09/18/2008 13:08:11,58,6,,,.net,file-monitoring,,,,,open
326382,11/28/2008 18:27:54,30321,10/22/2008 11:03:26,108,6,,,iis,wcf,recycle,recycling,,,open
326432,11/28/2008 18:53:02,19799,09/20/2008 23:31:46,895,167,,,gui,formula-editor,usercontrols,,,,open
326596,11/28/2008 20:26:31,3314,08/27/2008 20:05:23,786,23,,,javascript,function,wrap,try-catch,apply,,open
326634,11/28/2008 20:42:09,4422,09/03/2008 16:18:24,115,5,,,sql,sqlserver,performance,sorting,,,open
326648,11/28/2008 20:50:34,39677,11/03/2008 21:48:03,297,1,,,ado.net,.net,bytearray,,,,open
326649,11/28/2008 20:51:16,1463,08/15/2008 17:26:44,1872,78,,,c#,.net,,,,06/17/2012 15:59:08,not constructive
326670,11/28/2008 21:01:40,38522,11/18/2008 10:18:37,410,14,,,ad-words,google,oss,,,,open
326699,11/28/2008 21:14:57,15055,09/17/2008 05:31:28,3814,167,,,security,encryption,hash,passwords,language-agnostic,,open
326764,11/28/2008 22:04:54,19964,09/21/2008 14:09:26,532,20,,,activerecord,ruby-on-rails,,,,,open
326769,11/28/2008 22:07:07,38666,11/18/2008 18:40:30,97,11,,,php,debugging,,,,,open
326882,11/28/2008 23:18:51,41703,11/28/2008 23:13:48,1,0,,,iis7,windows-vista,asp.net,,,,open
326891,11/28/2008 23:27:48,29394,10/19/2008 14:28:01,28,0,,,php,locale,internationalization,,,,open
326905,11/28/2008 23:36:56,80,08/01/2008 16:11:11,365,10,,,asp,vbscript,mssql,mssql2005,unicode,,open
326910,11/28/2008 23:41:40,5624,09/10/2008 15:06:45,18,1,,,python,nested-functions,,,,,open
326941,11/29/2008 00:13:46,4491,09/04/2008 06:44:23,883,22,,,c#,word,document,generation,,,open
326954,11/29/2008 00:23:50,21406,09/23/2008 22:07:15,371,18,,,system,integration,,,,,open
326959,11/29/2008 00:28:41,41000,11/26/2008 12:26:16,34,4,,,haskell,functional,lambda-calculus,,,,open
326992,11/29/2008 01:16:50,15055,09/17/2008 05:31:28,3904,167,,,debugging,fullscreen,application,language-agnostic,,,open
327047,11/29/2008 02:15:53,32943,10/30/2008 23:36:04,103,8,,,jquery,javascript,html,dom,,,open
327066,11/29/2008 02:33:05,18393,09/19/2008 00:24:47,436,9,,,php,parsing,xml,regex,,,open
327082,11/29/2008 02:50:26,19617,09/20/2008 13:19:46,47,3,,,iphone,cocoa-touch,xcode,,,,open
327095,11/29/2008 03:07:50,29519,10/20/2008 07:44:12,93,9,,,asp.net,c#,asp.net-mvc,,,,open
327111,11/29/2008 03:23:25,32829,10/30/2008 16:52:16,39,4,,,sqlite,synchronization,database,json,,,open
327116,11/29/2008 03:29:54,34784,11/05/2008 17:55:49,41,1,,,emacs,visual-studio,,,,,open
327151,11/29/2008 04:11:36,11912,09/16/2008 12:14:52,33,3,,,asp.net,c#,repeater,,,,open
327196,11/29/2008 05:07:17,9611,09/15/2008 19:21:17,2786,145,,,ida,patch,executable,,,,open
327310,11/29/2008 07:34:49,13877,09/16/2008 21:09:44,77,1,,,c#,visual-studio,.net,listbox,,,open
327314,11/29/2008 07:37:13,36510,11/11/2008 10:57:27,18,2,,,xcode,autocomplete,intellij-idea,intellisense,,,open
327328,11/29/2008 08:02:55,10433,09/15/2008 23:06:36,304,24,,,zk,ajax,real-world,frameworks,,,open
327332,11/29/2008 08:09:28,40070,11/23/2008 13:15:45,35,2,,,c#,programming-languages,computer-science,,,,open
327350,11/29/2008 08:33:08,40945,11/26/2008 08:20:12,6,0,,,grails,,,,,,open
327372,11/29/2008 09:12:21,41764,11/29/2008 08:59:31,1,0,,,assembly,debugging,osx,,,,open
327382,11/29/2008 09:34:16,1127460,08/28/2008 09:38:19,1086,44,,,css,strategy,,,,,open
327401,11/29/2008 10:12:32,6068,09/12/2008 08:42:06,551,31,,,emacs,off-topic,non-programming,,,,open
327417,11/29/2008 10:29:34,745,08/08/2008 13:47:26,3277,154,,,deployment,capistrano,,,,,open
327475,11/29/2008 12:07:10,38807,11/19/2008 03:43:27,92,1,,,castle-activerecord,.net,,,,,open
327483,11/29/2008 12:21:47,1304,08/14/2008 13:19:08,430,17,,,python,function,,,,,open
327499,11/29/2008 12:45:13,23066,09/27/2008 21:36:56,928,62,,,mvc,asp.net,xss,,,,open
327500,11/29/2008 12:50:47,24334,10/01/2008 23:37:27,192,18,,,windows,batch,batch-file,,,,open
327506,11/29/2008 12:58:02,41385,11/27/2008 14:44:07,25,0,,,javascript,,,,,,open
327534,11/29/2008 13:40:05,41121,11/26/2008 18:17:12,6,0,,,python,newbie,dictionary,list,munging,,open
327573,11/29/2008 14:27:31,41789,11/29/2008 14:27:31,1,0,,,c++,shared-ptr,pass-by-value,pass-by-reference,,,open
327576,11/29/2008 14:29:21,40849,11/25/2008 23:09:52,61,5,,,bar,charts,graph,gnuplot,plot,,open
327604,11/29/2008 15:08:58,24839,10/03/2008 14:15:04,56,2,,,http,upload,file,asp.net,,,open
327608,11/29/2008 15:10:10,25842,10/07/2008 15:00:43,137,3,,,cloud,hosting,stack,grid,solution,,open
327664,11/29/2008 16:11:47,5475,09/09/2008 21:50:17,211,13,,,osx,terminal,keyboard-shortcuts,,,,open
327673,11/29/2008 16:27:01,16582,09/17/2008 18:41:56,364,29,,,c++,boost,datetime,,,,open
327678,11/29/2008 16:32:04,32498,10/29/2008 18:22:01,51,6,,,sapi,speech-recognition,.net,,,,open
327681,11/29/2008 16:36:44,39980,11/22/2008 21:54:52,34,20,,,jquery,ajax,json,,,,open
327700,11/29/2008 16:56:57,20498,09/22/2008 14:55:31,253,3,,,appengine,pdf-generation,,,,,open
327776,11/29/2008 18:03:03,41795,11/29/2008 15:01:28,8,1,,,python,,,,,,open
327807,11/29/2008 18:19:28,26592,10/09/2008 18:27:02,115,13,,,django,,,,,,open
327820,11/29/2008 18:30:49,31590,10/26/2008 13:57:04,6,2,,,struts2,dojo,ajax,performance,,,open
327838,11/29/2008 18:48:34,30505,10/22/2008 19:29:17,279,18,,,wpf,styles,data-binding,cornerradius,,,open
327856,11/29/2008 19:05:49,41172,11/26/2008 21:44:19,6,0,,,java,classification,image,analysis,processing,,open
327867,11/29/2008 19:12:29,19839,09/21/2008 03:13:30,730,29,,,ruby-on-rails,ruby,linux,network-storage,,,open
327876,11/29/2008 19:22:23,5274,09/08/2008 20:14:46,773,60,,,.net,fxcop,vb.net,,,,open
327881,11/29/2008 19:24:51,33213,10/31/2008 20:31:36,2229,58,,,visual-studio,,,,,,open
327899,11/29/2008 19:32:31,3305,08/27/2008 18:56:35,1065,39,,,lighttpd,apache,,,,,open
327946,11/29/2008 20:04:38,191808,09/15/2008 19:01:49,399,1,,,imagess,drive,hardware,hdd,,,open
327955,11/29/2008 20:08:46,40516,11/25/2008 05:13:52,104,10,,,design-patterns,oop,functional-programming,,,,open
328022,11/29/2008 21:19:27,32032,10/28/2008 11:09:47,23,11,,,flex,button,coding-style,design,,,open
328023,11/29/2008 21:19:45,37014,11/12/2008 17:28:30,322,7,,,passwords,security,,,,,open
328025,11/29/2008 21:20:55,11333,09/16/2008 07:13:03,579,51,,,enums,,,,,,open
328079,11/29/2008 22:15:58,19704,09/20/2008 17:07:20,611,16,,,openid,asp.net-mvc,.net,,,,open
328202,11/29/2008 23:46:25,41861,11/29/2008 23:15:56,1,1,,,java,hibernate,annotations,jpa,,,open
328315,11/30/2008 01:35:34,41871,11/30/2008 00:33:09,1,2,,,spring,spring-mvc,,,,,open
328336,11/30/2008 01:58:34,2984,08/26/2008 10:16:45,88,3,,,compilation,linker,dynamic-linking,resources,,,open
328368,11/30/2008 02:43:40,38438,11/18/2008 02:55:38,21,1,,,windows-server-2003,windows,terminalservices,remote-desktop,,,open
328371,11/30/2008 02:48:56,37509,11/13/2008 22:39:40,11,1,,,c#,.net,serialport,,,,open
328382,11/30/2008 03:11:49,34565,11/05/2008 06:11:16,69,8,,,javascript,introspection,,,,,open
328384,11/30/2008 03:16:47,33258,11/01/2008 01:19:55,11,11,,,php,,,,,,open
328387,11/30/2008 03:22:59,4386,09/03/2008 12:00:26,335,6,,,java,regex,,,,,open
328472,11/30/2008 05:13:53,15059,09/17/2008 05:33:47,53,1,,,smtp,,,,,,open
328485,11/30/2008 05:30:28,31675,10/27/2008 01:49:15,223,13,,,wcf,extensions,framework,wcf-framework,,,open
328490,11/30/2008 05:32:54,115,08/02/2008 05:44:40,3667,247,,,python,winapi,,,,,open
328496,11/30/2008 05:41:23,7705,09/15/2008 14:16:31,1520,155,,,design-patterns,,,,,10/14/2011 16:41:50,not constructive
328500,11/30/2008 05:43:32,3552,08/29/2008 04:55:26,43,5,,,sdl,opengl,,,,,open
328538,11/30/2008 06:41:24,23072,09/27/2008 21:54:26,2234,143,,,war-stories,documentation,,,,,open
328590,11/30/2008 07:31:27,20267,09/22/2008 07:30:38,567,47,,,php,encoding,quoted-printable,,,,open
328623,11/30/2008 08:11:54,41903,11/30/2008 05:50:36,1,0,,,regex,php,html,css,,,open
328747,11/30/2008 11:13:29,41780,11/29/2008 12:28:27,6,0,,,java,coding,,,,,open
328772,11/30/2008 11:45:22,4653,09/05/2008 00:53:33,831,7,,,c#,generics,interface,collections,,,open
328830,11/30/2008 12:59:47,4653,09/05/2008 00:53:33,837,7,,,c#,generics,collections,,,,open
328922,11/30/2008 14:53:29,26004,10/08/2008 01:57:08,545,28,,,mysql,transfer,,,,,open
328939,11/30/2008 15:15:27,41713,11/29/2008 00:15:34,59,5,,,c#,mvc,validation,rules-of-thumb,,,open
328944,11/30/2008 15:18:23,39796,11/21/2008 20:57:32,13,2,,,c++,filesystems,dirent.h,,,,open
328980,11/30/2008 15:54:40,37881,11/15/2008 06:11:46,53,9,,,c#,wpf,,,,,open
329007,11/30/2008 16:12:25,13441,09/16/2008 19:07:49,343,18,,,visual-studio,visual-c++,c++,,,,open
329034,11/30/2008 16:26:38,40091,11/23/2008 16:16:13,57,5,,,subscriptions,content,protection,,,,open
329039,11/30/2008 16:35:07,33030,10/31/2008 09:53:58,40,1,,,c++,winapi,,,,,open
329061,11/30/2008 16:55:33,19630,09/20/2008 14:13:45,909,45,,,c++,c++0x,multithreading,exception,,,open
329063,11/30/2008 16:56:26,41000,11/26/2008 12:26:16,34,4,,,haskell,functional-programming,lambda-calculus,,,,open
329145,11/30/2008 18:13:18,1951,08/19/2008 15:06:09,1139,60,,,apache,.htaccess,,,,,open
329164,11/30/2008 18:32:51,37583,11/14/2008 07:14:32,20,3,,,c++,net,hardware,,,,open
329174,11/30/2008 18:41:18,39473,11/20/2008 21:32:39,20,3,,,performance,benchmarking,,,,,open
329213,11/30/2008 19:25:52,239663,08/26/2008 13:22:07,922,74,,,jquery,tinymce,,,,,open
329216,11/30/2008 19:29:45,82,08/01/2008 16:28:35,422,21,,,xhtml,css,javascript,,,,open
329279,11/30/2008 20:10:43,1463,08/15/2008 17:26:44,1887,78,,,design-patterns,event-handling,events,,,,open
329307,11/30/2008 20:23:30,4055,09/01/2008 14:58:25,412,32,,,c#,webrequest,,,,,open
329309,11/30/2008 20:24:46,41981,11/30/2008 20:18:02,1,0,,,c,screen,mingw,,,,open
329333,11/30/2008 20:42:50,20310,09/22/2008 09:02:56,1390,109,,,python,rational-numbers,,,,,open
329422,11/30/2008 21:43:29,11361,09/16/2008 07:25:28,860,75,,,unit-testing,polls,.net,,,,open
329429,11/30/2008 21:46:59,21406,09/23/2008 22:07:15,373,19,,,revision,svn,,,,,open
329506,11/30/2008 22:25:01,29326,10/19/2008 03:21:54,114,4,,,java,swing,joptionpane,input,dialog,,open
329511,11/30/2008 22:26:59,56817,11/09/2008 03:40:24,48,2,,,iphone,,,,,,open
329570,11/30/2008 23:09:58,1231,08/13/2008 14:34:47,76,11,,,asp.net-mvc,,,,,,open
329607,11/30/2008 23:38:57,42015,11/30/2008 23:15:19,1,0,,,zlib,sharpziplib,ubiety,compression,networking,,open
329658,12/01/2008 00:10:47,29445,10/19/2008 21:14:01,184,22,,,asp.net-mvc,c#,authorization,,,,open
329724,12/01/2008 01:06:45,428190,08/09/2008 23:23:13,596,52,,,mvc,php,,,,,open
329726,12/01/2008 01:08:01,1666,08/17/2008 21:07:18,2975,130,,,confluence,,,,,,open
329776,12/01/2008 01:31:37,28298,10/15/2008 16:08:25,177,13,,,books,winapi,programming-languages,,,,open
329805,12/01/2008 01:48:24,41759,11/29/2008 06:59:09,1,1,,,jquery,,,,,,open
329816,12/01/2008 01:53:56,25044,10/04/2008 01:26:48,1,0,,,wpf,datatemplate,,,,,open
329891,12/01/2008 02:49:12,4653,09/05/2008 00:53:33,849,8,,,c#,mvc,,,,,open
329899,12/01/2008 02:54:08,26404,10/09/2008 07:32:24,41,4,,,cfile,exception,,,,,open
